clean_title,skill_name,jobs,share_pct
it technician,Windows,39,48.1
it technician,Active Directory,19,23.5
it technician,VMware,8,9.9
it technician,Azure,8,9.9
it technician,Linux,6,7.4
it technician,SQL,6,7.4
it technician,MCP,4,4.9
it technician,Cybersecurity,4,4.9
it technician,Firewalls,3,3.7
it technician,Excel,3,3.7
it technician,Unix,1,1.2
it technician,System Design,1,1.2
it technician,AWS,1,1.2
it technician,Bash,1,1.2
it technician,Power BI,1,1.2
java developer,Java,279,94.6
java developer,Spring,188,63.7
java developer,Spring Boot,116,39.3
java developer,SQL,94,31.9
java developer,AWS,77,26.1
java developer,Microservices,68,23.1
java developer,Git,64,21.7
java developer,Oracle,61,20.7
java developer,Angular,51,17.3
java developer,JavaScript,49,16.6
java developer,Jenkins,41,13.9
java developer,Docker,40,13.6
java developer,Kubernetes,39,13.2
java developer,Kafka,39,13.2
java developer,DevOps,36,12.2
java fullstack developer,Java,55,96.5
java fullstack developer,Spring,44,77.2
java fullstack developer,Angular,27,47.4
java fullstack developer,JavaScript,27,47.4
java fullstack developer,Microservices,26,45.6
java fullstack developer,SQL,24,42.1
java fullstack developer,Spring Boot,23,40.4
java fullstack developer,AWS,19,33.3
java fullstack developer,Oracle,18,31.6
java fullstack developer,CSS,17,29.8
java fullstack developer,React,16,28.1
java fullstack developer,HTML,15,26.3
java fullstack developer,Jenkins,13,22.8
java fullstack developer,CI/CD,13,22.8
java fullstack developer,DevOps,13,22.8
java software engineer,Java,70,95.9
java software engineer,DevOps,33,45.2
java software engineer,Linux,24,32.9
java software engineer,Spring,21,28.8
java software engineer,AWS,16,21.9
java software engineer,Spring Boot,15,20.5
java software engineer,SQL,11,15.1
java software engineer,Microservices,11,15.1
java software engineer,JavaScript,10,13.7
java software engineer,Angular,9,12.3
java software engineer,Kubernetes,8,11.0
java software engineer,Azure,7,9.6
java software engineer,React,7,9.6
java software engineer,MySQL,6,8.2
java software engineer,Git,6,8.2
jd edwards business analyst,SQL,1,33.3
linux systems administrator,Linux,30,96.8
linux systems administrator,Python,11,35.5
linux systems administrator,Ansible,9,29.0
linux systems administrator,Bash,8,25.8
linux systems administrator,Terraform,5,16.1
linux systems administrator,VMware,5,16.1
linux systems administrator,Cybersecurity,5,16.1
linux systems administrator,Unix,4,12.9
linux systems administrator,Jira,3,9.7
linux systems administrator,Git,3,9.7
linux systems administrator,AWS,3,9.7
linux systems administrator,Agile / Scrum,2,6.5
linux systems administrator,SAP,2,6.5
linux systems administrator,Risk Management,2,6.5
linux systems administrator,Windows,2,6.5
linux systems engineer,Linux,27,93.1
linux systems engineer,Python,9,31.0
linux systems engineer,Unix,7,24.1
linux systems engineer,VMware,7,24.1
linux systems engineer,Bash,7,24.1
linux systems engineer,Ansible,7,24.1
linux systems engineer,Git,6,20.7
linux systems engineer,CI/CD,5,17.2
linux systems engineer,GitLab,4,13.8
linux systems engineer,Firewalls,4,13.8
linux systems engineer,JSON,3,10.3
linux systems engineer,PHP,3,10.3
linux systems engineer,Kubernetes,3,10.3
linux systems engineer,Azure,3,10.3
linux systems engineer,Docker,2,6.9
machine learning engineer,Machine Learning,136,93.2
machine learning engineer,Python,54,37.0
machine learning engineer,Deep Learning,35,24.0
machine learning engineer,PyTorch,28,19.2
machine learning engineer,Big Data,26,17.8
machine learning engineer,TensorFlow,25,17.1
machine learning engineer,Java,23,15.8
machine learning engineer,AWS,20,13.7
machine learning engineer,NLP,18,12.3
machine learning engineer,Scala,13,8.9
machine learning engineer,C++,11,7.5
machine learning engineer,Spark,10,6.8
machine learning engineer,DevOps,10,6.8
machine learning engineer,ETL,10,6.8
machine learning engineer,SQL,9,6.2
machine learning scientist,Machine Learning,17,94.4
machine learning scientist,Deep Learning,8,44.4
machine learning scientist,NLP,4,22.2
machine learning scientist,Spark,2,11.1
machine learning scientist,Big Data,2,11.1
machine learning scientist,Prototyping,2,11.1
machine learning scientist,Data Analysis,2,11.1
machine learning scientist,TensorFlow,2,11.1
machine learning scientist,PyTorch,2,11.1
machine learning scientist,Scala,1,5.6
machine learning scientist,SQL,1,5.6
machine learning scientist,NumPy,1,5.6
machine learning scientist,Pandas,1,5.6
machine learning scientist,Python,1,5.6
machine learning scientist,XGBoost,1,5.6
mainframe developer,SQL,16,20.0
mainframe developer,SAS,8,10.0
mainframe developer,Unix,7,8.8
mainframe developer,DevOps,6,7.5
mainframe developer,Java,5,6.2
mainframe developer,Excel,5,6.2
mainframe developer,Unit Testing,4,5.0
mainframe developer,Linux,3,3.8
mainframe developer,Data Analysis,3,3.8
mainframe developer,Oracle,3,3.8
mainframe developer,CI/CD,3,3.8
mainframe developer,PostgreSQL,3,3.8
mainframe developer,Windows,2,2.5
mainframe developer,ServiceNow,2,2.5
mainframe developer,Jenkins,2,2.5
manager,Cybersecurity,7,18.9
manager,Data Governance,4,10.8
manager,Incident Response,4,10.8
manager,Azure,4,10.8
manager,Data Analysis,4,10.8
manager,Spring,3,8.1
manager,AWS,3,8.1
manager,Java,3,8.1
manager,Big Data,2,5.4
manager,Risk Management,2,5.4
manager,Penetration Testing,2,5.4
manager,Oracle,2,5.4
manager,Salesforce,1,2.7
manager,Machine Learning,1,2.7
manager,DevOps,1,2.7
manager of software engineer,CI/CD,4,30.8
manager of software engineer,Java,4,30.8
manager of software engineer,AWS,4,30.8
manager of software engineer,ServiceNow,2,15.4
manager of software engineer,JavaScript,2,15.4
manager of software engineer,Angular,2,15.4
manager of software engineer,Cassandra,1,7.7
manager of software engineer,Data Modeling,1,7.7
manager of software engineer,C++,1,7.7
manager of software engineer,Redis,1,7.7
manager of software engineer,Python,1,7.7
manager of software engineer,Machine Learning,1,7.7
manager of software engineer,System Design,1,7.7
manager of software engineer,SQL,1,7.7
manager software engineer,DevOps,2,10.5
manager software engineer,Workday,2,10.5
manager software engineer,CI/CD,1,5.3
manager software engineer,Distributed Systems,1,5.3
manager software engineer,Java,1,5.3
manager software engineer,AWS,1,5.3
manager software engineer,C++,1,5.3
manager software engineer,Unit Testing,1,5.3
manager software engineer,Excel,1,5.3
"manager, cyber product owner",Cybersecurity,6,100.0
"manager, cyber risk & analysis",Machine Learning,14,100.0
"manager, cyber risk & analysis",Risk Management,14,100.0
"manager, cyber risk & analysis",Cybersecurity,3,21.4
"manager, cyber technical",Azure,2,18.2
"manager, cyber technical",AWS,2,18.2
"manager, data engineer",Python,37,75.5
"manager, data engineer",Snowflake,32,65.3
"manager, data engineer",Scala,25,51.0
"manager, data engineer",AWS,24,49.0
"manager, data engineer",Java,23,46.9
"manager, data engineer",NoSQL,23,46.9
"manager, data engineer",Airflow,20,40.8
"manager, data engineer",Data Pipeline,18,36.7
"manager, data engineer",Azure,18,36.7
"manager, data engineer",Big Data,18,36.7
"manager, data engineer",Machine Learning,14,28.6
"manager, data engineer",Spark,14,28.6
"manager, data engineer",Angular,14,28.6
"manager, data engineer",Redshift,12,24.5
"manager, data engineer",Hadoop,11,22.4
"manager, devops",DevOps,62,100.0
"manager, devops",Jira,60,96.8
"manager, devops",GitHub,60,96.8
"manager, devops",Kubernetes,60,96.8
"manager, devops",AWS,2,3.2
"manager, devops",Azure,1,1.6
"manager, devops",SQL,1,1.6
"manager, devops",Snowflake,1,1.6
"manager, devops",Dynamics 365,1,1.6
"manager, devops",CI/CD,1,1.6
"manager, devops",Terraform,1,1.6
"manager, devops",Agile / Scrum,1,1.6
"manager, information security office consultant",Risk Management,3,10.0
"manager, machine learning engineer",Machine Learning,4,80.0
"manager, machine learning engineer",Cybersecurity,4,80.0
"manager, machine learning engineer",Data Pipeline,3,60.0
"manager, platform engineer",AWS,32,88.9
"manager, platform engineer",DevOps,24,66.7
"manager, software engineer",Java,3,8.6
"manager, software engineer",AWS,3,8.6
"manager, software engineer",Python,2,5.7
"manager, software engineer",GCP,2,5.7
"manager, software engineer",Risk Management,2,5.7
"manager, software engineer",Software Architecture,2,5.7
"manager, software engineer",Azure,1,2.9
"manager, software engineer",MySQL,1,2.9
"manager, software engineer",Redis,1,2.9
"manager, software engineer",Kafka,1,2.9
"manager, software engineer",Microservices,1,2.9
"manager, software engineer",Excel,1,2.9
"manager, software engineer",Salesforce,1,2.9
"manager, software engineer",Linear,1,2.9
"manager, software engineer",Segment,1,2.9
"manager, software engineer, backend",Java,24,92.3
"manager, software engineer, backend",SQL,24,92.3
"manager, software engineer, backend",Scala,23,88.5
"manager, software engineer, backend",Python,23,88.5
"manager, software engineer, backend",Microservices,23,88.5
"manager, software engineer, backend",AWS,22,84.6
"manager, software engineer, backend",Azure,19,73.1
"manager, software engineer, backend",Kubernetes,15,57.7
"manager, software engineer, backend",Docker,15,57.7
"manager, software engineer, backend",NoSQL,13,50.0
"manager, software engineer, backend",GCP,11,42.3
"manager, software engineer, backend",Node.js,7,26.9
"manager, software engineer, backend",Spark,3,11.5
"manager, software engineer, backend",Flink,3,11.5
"manager, software engineer, backend",Kafka,3,11.5
"manager, software engineer, fullstack",Microservices,31,88.6
"manager, software engineer, fullstack",Java,27,77.1
"manager, software engineer, fullstack",Python,27,77.1
"manager, software engineer, fullstack",JavaScript,27,77.1
"manager, software engineer, fullstack",TypeScript,25,71.4
"manager, software engineer, fullstack",SQL,25,71.4
"manager, software engineer, fullstack",CSS,24,68.6
"manager, software engineer, fullstack",HTML,24,68.6
"manager, software engineer, fullstack",Kubernetes,20,57.1
"manager, software engineer, fullstack",AWS,19,54.3
"manager, software engineer, fullstack",Docker,16,45.7
"manager, software engineer, fullstack",Azure,14,40.0
"manager, software engineer, fullstack",NoSQL,14,40.0
"manager, software engineer, fullstack",Angular,5,14.3
"manager, software engineer, fullstack",GCP,3,8.6
"manager, systems engineer",Cybersecurity,3,16.7
"manager, systems engineer",System Design,1,5.6
"manager, technical program manager",Machine Learning,9,42.9
"manager, threat model assessor",Cybersecurity,11,42.3
"manager, threat model assessor",AWS,5,19.2
"manager, threat model assessor",CISSP,3,11.5
"manager, threat model assessor",Risk Management,3,11.5
manufacturing test engineer,C++,1,4.8
manufacturing test engineer,SAP,1,4.8
manufacturing test engineer,Python,1,4.8
manufacturing test engineer,Machine Learning,1,4.8
manufacturing test engineer,Linux,1,4.8
marketing data analyst,SQL,8,40.0
marketing data analyst,Tableau,8,40.0
marketing data analyst,Google Analytics,6,30.0
marketing data analyst,Data Analysis,5,25.0
marketing data analyst,Data Visualization,3,15.0
marketing data analyst,Python,3,15.0
marketing data analyst,Excel,3,15.0
marketing data analyst,Power BI,2,10.0
marketing data analyst,BigQuery,2,10.0
marketing data analyst,Salesforce,2,10.0
marketing data analyst,Looker,2,10.0
marketing data analyst,Segment,2,10.0
marketing data analyst,Mixpanel,1,5.0
marketing data analyst,Data Modeling,1,5.0
marketing data analyst,Firebase,1,5.0
mobile application developer,JavaScript,4,30.8
mobile application developer,React,3,23.1
mobile application developer,Java,3,23.1
mobile application developer,Angular,3,23.1
mobile application developer,TypeScript,2,15.4
mobile application developer,Kotlin,2,15.4
mobile application developer,Spring,2,15.4
mobile application developer,AWS,2,15.4
mobile application developer,Azure,2,15.4
mobile application developer,.NET,2,15.4
mobile application developer,DevOps,2,15.4
mobile application developer,CI/CD,2,15.4
mobile application developer,Firebase,1,7.7
mobile application developer,Node.js,1,7.7
mobile application developer,GitHub,1,7.7
mobile developer,Kotlin,11,36.7
mobile developer,Swift,11,36.7
mobile developer,Java,10,33.3
mobile developer,SQL,7,23.3
mobile developer,React,7,23.3
mobile developer,Git,6,20.0
mobile developer,Azure,5,16.7
mobile developer,.NET,5,16.7
mobile developer,JavaScript,5,16.7
mobile developer,DevOps,4,13.3
mobile developer,TypeScript,4,13.3
mobile developer,Jira,3,10.0
mobile developer,GraphQL,3,10.0
mobile developer,CI/CD,3,10.0
mobile developer,Angular,2,6.7
mobile engineer,Swift,8,42.1
mobile engineer,Java,6,31.6
mobile engineer,Kotlin,6,31.6
mobile engineer,React,6,31.6
mobile engineer,TypeScript,3,15.8
mobile engineer,CI/CD,2,10.5
mobile engineer,GitHub,2,10.5
mobile engineer,Excel,2,10.5
mobile engineer,DevOps,2,10.5
mobile engineer,GraphQL,2,10.5
mobile engineer,Python,1,5.3
mobile engineer,Firebase,1,5.3
mobile engineer,MySQL,1,5.3
mobile engineer,System Design,1,5.3
mobile engineer,JSON,1,5.3
model based systems engineer,System Design,4,22.2
model based systems engineer,Data Modeling,3,16.7
model based systems engineer,Jira,2,11.1
model based systems engineer,Workday,1,5.6
model based systems engineer,Linux,1,5.6
model based systems engineer,Windows,1,5.6
model based systems engineer,C++,1,5.6
model based systems engineer,Oracle,1,5.6
model based systems engineer,SQL,1,5.6
model based systems engineer,Excel,1,5.6
model based systems engineer,SAP,1,5.6
model based systems engineer,Big Data,1,5.6
model based systems engineer,Python,1,5.6
model based systems engineer,Confluence,1,5.6
model based systems engineer,Segment,1,5.6
net developer,.NET,198,91.7
net developer,SQL,149,69.0
net developer,JavaScript,80,37.0
net developer,Azure,73,33.8
net developer,Angular,60,27.8
net developer,HTML,42,19.4
net developer,CSS,41,19.0
net developer,jQuery,36,16.7
net developer,DevOps,32,14.8
net developer,Oracle,29,13.4
net developer,Git,28,13.0
net developer,React,28,13.0
net developer,Windows,27,12.5
net developer,XML,26,12.0
net developer,AWS,25,11.6
network administrator,Firewalls,43,47.3
network administrator,Windows,19,20.9
network administrator,Cybersecurity,15,16.5
network administrator,Active Directory,10,11.0
network administrator,VMware,10,11.0
network administrator,Linux,8,8.8
network administrator,DevOps,6,6.6
network administrator,Agile / Scrum,5,5.5
network administrator,Azure,5,5.5
network administrator,PowerShell,4,4.4
network administrator,AWS,3,3.3
network administrator,Excel,2,2.2
network administrator,Oracle,2,2.2
network administrator,Incident Response,1,1.1
network administrator,Big Data,1,1.1
network architect,Firewalls,34,23.6
network architect,Azure,12,8.3
network architect,AWS,11,7.6
network architect,Ansible,9,6.2
network architect,Python,9,6.2
network architect,VMware,8,5.6
network architect,Terraform,7,4.9
network architect,GCP,4,2.8
network architect,Cybersecurity,4,2.8
network architect,Windows,3,2.1
network architect,Grafana,3,2.1
network architect,ServiceNow,3,2.1
network architect,Zero Trust,3,2.1
network architect,Linux,3,2.1
network architect,System Design,3,2.1
network automation engineer,Python,4,80.0
network automation engineer,Ansible,4,80.0
network automation engineer,DevOps,3,60.0
network automation engineer,Firewalls,3,60.0
network automation engineer,Terraform,2,40.0
network automation engineer,CI/CD,2,40.0
network automation engineer,AWS,1,20.0
network automation engineer,GCP,1,20.0
network automation engineer,Looker,1,20.0
network automation engineer,JSON,1,20.0
network automation engineer,BigQuery,1,20.0
network automation engineer,Jenkins,1,20.0
network automation engineer,PowerShell,1,20.0
network automation engineer,GitHub,1,20.0
network automation engineer,Git,1,20.0
network engineer,Firewalls,280,30.8
network engineer,Azure,63,6.9
network engineer,VMware,60,6.6
network engineer,Windows,55,6.1
network engineer,AWS,52,5.7
network engineer,Cybersecurity,51,5.6
network engineer,Linux,48,5.3
network engineer,Python,32,3.5
network engineer,Active Directory,26,2.9
network engineer,CISSP,24,2.6
network engineer,Excel,20,2.2
network engineer,Ansible,17,1.9
network engineer,Splunk,15,1.7
network engineer,Risk Management,12,1.3
network engineer,Incident Response,11,1.2
network security engineer,Firewalls,12,44.4
network security engineer,Cybersecurity,5,18.5
network security engineer,Azure,5,18.5
network security engineer,Linux,3,11.1
network security engineer,Windows,3,11.1
network security engineer,AWS,2,7.4
network security engineer,Penetration Testing,1,3.7
network security engineer,Big Data,1,3.7
network security engineer,CISSP,1,3.7
network security engineer,Python,1,3.7
network security engineer,Ruby,1,3.7
network security engineer,ServiceNow,1,3.7
network security engineer,Incident Response,1,3.7
network security engineer,Zero Trust,1,3.7
network security engineer,SIEM,1,3.7
oracle database administrator,Oracle,22,100.0
oracle database administrator,SQL,15,68.2
oracle database administrator,Python,5,22.7
oracle database administrator,Linux,5,22.7
oracle database administrator,MongoDB,4,18.2
oracle database administrator,AWS,3,13.6
oracle database administrator,Unix,2,9.1
oracle database administrator,Bash,2,9.1
oracle database administrator,PowerShell,2,9.1
oracle database administrator,Azure,2,9.1
oracle database administrator,MySQL,2,9.1
oracle database administrator,DevOps,2,9.1
oracle database administrator,Segment,1,4.5
oracle database administrator,Windows,1,4.5
oracle database administrator,PostgreSQL,1,4.5
oracle dba,Oracle,29,96.7
oracle dba,SQL,14,46.7
oracle dba,Linux,10,33.3
oracle dba,AWS,4,13.3
oracle dba,Terraform,4,13.3
oracle dba,Ansible,4,13.3
oracle dba,Python,3,10.0
oracle dba,Windows,2,6.7
oracle dba,Unix,2,6.7
oracle dba,Jira,2,6.7
oracle dba,Kubernetes,2,6.7
oracle dba,Confluence,2,6.7
oracle dba,MySQL,2,6.7
oracle dba,Azure,2,6.7
oracle dba,ETL,1,3.3
pega developer,Java,4,25.0
pega developer,Unit Testing,4,25.0
pega developer,SQL,3,18.8
pega developer,XML,2,12.5
pega developer,JavaScript,2,12.5
pega developer,CSS,1,6.2
pega developer,.NET,1,6.2
pega developer,Snowflake,1,6.2
pega developer,Tableau,1,6.2
pega developer,Unix,1,6.2
pega developer,Linux,1,6.2
pega developer,JSON,1,6.2
pega developer,Oracle,1,6.2
pega developer,HTML,1,6.2
pega developer,Agile / Scrum,1,6.2
penetration tester,Penetration Testing,20,83.3
penetration tester,Cybersecurity,8,33.3
penetration tester,Python,7,29.2
penetration tester,Burp Suite,4,16.7
penetration tester,Java,4,16.7
penetration tester,CISSP,4,16.7
penetration tester,PowerShell,3,12.5
penetration tester,Incident Response,3,12.5
penetration tester,AWS,3,12.5
penetration tester,OWASP,3,12.5
penetration tester,Linux,3,12.5
penetration tester,Risk Management,3,12.5
penetration tester,JavaScript,2,8.3
penetration tester,Azure,2,8.3
penetration tester,Firewalls,2,8.3
php developer,PHP,46,97.9
php developer,JavaScript,36,76.6
php developer,MySQL,22,46.8
php developer,AWS,18,38.3
php developer,HTML,14,29.8
php developer,CSS,13,27.7
php developer,Git,12,25.5
php developer,SQL,10,21.3
php developer,React,9,19.1
php developer,Vue,8,17.0
php developer,Docker,7,14.9
php developer,Microservices,6,12.8
php developer,jQuery,6,12.8
php developer,Angular,5,10.6
php developer,Kubernetes,4,8.5
platform engineer,AWS,44,48.9
platform engineer,DevOps,40,44.4
platform engineer,Python,27,30.0
platform engineer,Terraform,21,23.3
platform engineer,Docker,18,20.0
platform engineer,Kubernetes,17,18.9
platform engineer,SQL,16,17.8
platform engineer,Jenkins,15,16.7
platform engineer,Ruby,14,15.6
platform engineer,GitHub,14,15.6
platform engineer,Azure,13,14.4
platform engineer,Ansible,13,14.4
platform engineer,CI/CD,12,13.3
platform engineer,Linux,11,12.2
platform engineer,Java,11,12.2
power bi consultant,Power BI,12,100.0
power bi consultant,SQL,6,50.0
power bi consultant,ETL,3,25.0
power bi consultant,SSIS,2,16.7
power bi consultant,Salesforce,2,16.7
power bi consultant,Data Warehousing,2,16.7
power bi consultant,Azure,1,8.3
power bi consultant,Data Modeling,1,8.3
power bi consultant,Data Visualization,1,8.3
power bi consultant,SAP,1,8.3
power bi consultant,Databricks,1,8.3
power bi consultant,Excel,1,8.3
power bi developer,Power BI,61,95.3
power bi developer,SQL,30,46.9
power bi developer,Data Modeling,17,26.6
power bi developer,Data Analysis,15,23.4
power bi developer,Data Visualization,13,20.3
power bi developer,Azure,12,18.8
power bi developer,ETL,12,18.8
power bi developer,Excel,5,7.8
power bi developer,Python,5,7.8
power bi developer,Snowflake,5,7.8
power bi developer,Tableau,5,7.8
power bi developer,Data Warehousing,5,7.8
power bi developer,Data Governance,4,6.2
power bi developer,SSIS,4,6.2
power bi developer,Databricks,3,4.7
power platform developer,Azure,11,50.0
power platform developer,SQL,10,45.5
power platform developer,.NET,9,40.9
power platform developer,Power BI,9,40.9
power platform developer,JavaScript,9,40.9
power platform developer,Dynamics 365,7,31.8
power platform developer,HTML,5,22.7
power platform developer,CSS,4,18.2
power platform developer,DevOps,4,18.2
power platform developer,Machine Learning,2,9.1
power platform developer,Python,2,9.1
power platform developer,jQuery,2,9.1
power platform developer,Agile / Scrum,2,9.1
power platform developer,SAP,1,4.5
power platform developer,JSON,1,4.5
power systems engineer,System Design,6,20.0
power systems engineer,Risk Management,2,6.7
power systems engineer,MATLAB,2,6.7
power systems engineer,SQL,1,3.3
power systems engineer,Python,1,3.3
power systems engineer,Data Analysis,1,3.3
power systems engineer,Machine Learning,1,3.3
product analyst,SQL,4,10.5
product analyst,Data Analysis,4,10.5
product analyst,Jira,4,10.5
product analyst,Tableau,3,7.9
product analyst,Salesforce,3,7.9
product analyst,Data Visualization,2,5.3
product analyst,Excel,2,5.3
product analyst,Power BI,2,5.3
product analyst,Confluence,2,5.3
product analyst,Spark,1,2.6
product analyst,Google Analytics,1,2.6
product analyst,Azure,1,2.6
product analyst,Kubernetes,1,2.6
product analyst,SAS,1,2.6
product analyst,A/B Testing,1,2.6
product designer,Figma,39,20.1
product designer,Prototyping,35,18.0
product designer,User Research,33,17.0
product designer,CSS,5,2.6
product designer,HTML,5,2.6
product designer,Datadog,4,2.1
product designer,Data Visualization,4,2.1
product designer,Excel,3,1.5
product designer,React,2,1.0
product designer,Tableau,1,0.5
product designer,Jira,1,0.5
product designer,Segment,1,0.5
product designer,Snowflake,1,0.5
product designer,Salesforce,1,0.5
product designer,JavaScript,1,0.5
product developer,Data Analysis,4,12.5
product developer,Prototyping,3,9.4
product developer,Excel,2,6.2
product developer,SAP,1,3.1
product developer,User Research,1,3.1
product manager,Segment,24,5.5
product manager,Machine Learning,16,3.7
product manager,User Research,11,2.5
product manager,Excel,10,2.3
product manager,Data Analysis,10,2.3
product manager,Jira,7,1.6
product manager,Big Data,7,1.6
product manager,AWS,6,1.4
product manager,Agile / Scrum,6,1.4
product manager,Cybersecurity,5,1.2
product manager,Oracle,4,0.9
product manager,Prototyping,4,0.9
product manager,Confluence,4,0.9
product manager,Azure,3,0.7
product manager,NLP,3,0.7
product owner,Jira,6,25.0
product owner,Confluence,3,12.5
product owner,Figma,1,4.2
product owner,Azure,1,4.2
product owner,DevOps,1,4.2
product owner,Kanban,1,4.2
product owner,Risk Management,1,4.2
product owner,Data Governance,1,4.2
product owner,Windows,1,4.2
product owner,SQL,1,4.2
product owner,.NET,1,4.2
product owner,XML,1,4.2
programmer,C++,16,32.0
programmer,SQL,9,18.0
programmer,JavaScript,7,14.0
programmer,Java,6,12.0
programmer,Git,5,10.0
programmer,.NET,5,10.0
programmer,CSS,5,10.0
programmer,HTML,4,8.0
programmer,SSIS,3,6.0
programmer,Linux,2,4.0
programmer,Python,2,4.0
programmer,System Design,2,4.0
programmer,MySQL,2,4.0
programmer,PHP,2,4.0
programmer,JSON,2,4.0
programmer analyst,SQL,33,38.4
programmer analyst,Oracle,17,19.8
programmer analyst,.NET,16,18.6
programmer analyst,Java,11,12.8
programmer analyst,JavaScript,9,10.5
programmer analyst,C++,7,8.1
programmer analyst,SAP,6,7.0
programmer analyst,Excel,6,7.0
programmer analyst,Unix,4,4.7
programmer analyst,HTML,4,4.7
programmer analyst,Data Modeling,4,4.7
programmer analyst,Azure,4,4.7
programmer analyst,jQuery,4,4.7
programmer analyst,CSS,4,4.7
programmer analyst,Windows,4,4.7
python developer,Python,95,99.0
python developer,SQL,35,36.5
python developer,Django,23,24.0
python developer,AWS,23,24.0
python developer,Flask,22,22.9
python developer,Docker,17,17.7
python developer,Git,17,17.7
python developer,Linux,14,14.6
python developer,ETL,13,13.5
python developer,Pandas,12,12.5
python developer,Kubernetes,12,12.5
python developer,CI/CD,12,12.5
python developer,JavaScript,12,12.5
python developer,Machine Learning,11,11.5
python developer,HTML,11,11.5
quality assurance analyst,SQL,22,23.2
quality assurance analyst,Jira,16,16.8
quality assurance analyst,Java,12,12.6
quality assurance analyst,Agile / Scrum,8,8.4
quality assurance analyst,Excel,7,7.4
quality assurance analyst,Azure,6,6.3
quality assurance analyst,DevOps,5,5.3
quality assurance analyst,Oracle,4,4.2
quality assurance analyst,CI/CD,4,4.2
quality assurance analyst,Data Analysis,3,3.2
quality assurance analyst,XML,3,3.2
quality assurance analyst,Windows,3,3.2
quality assurance analyst,Unix,3,3.2
quality assurance analyst,Jenkins,3,3.2
quality assurance analyst,Salesforce,2,2.1
quality assurance automation,Java,13,56.5
quality assurance automation,SQL,5,21.7
quality assurance automation,Jira,3,13.0
quality assurance automation,Git,3,13.0
quality assurance automation,Data Analysis,2,8.7
quality assurance automation,AWS,2,8.7
quality assurance automation,Jenkins,2,8.7
quality assurance automation,Azure,2,8.7
quality assurance automation,.NET,2,8.7
quality assurance automation,JavaScript,2,8.7
quality assurance automation,CI/CD,2,8.7
quality assurance automation,React,1,4.3
quality assurance automation,Bash,1,4.3
quality assurance automation,Confluence,1,4.3
quality assurance automation,GitHub,1,4.3
quality assurance automation engineer,Java,14,25.0
quality assurance automation engineer,JavaScript,14,25.0
quality assurance automation engineer,SQL,9,16.1
quality assurance automation engineer,Azure,8,14.3
quality assurance automation engineer,Jira,7,12.5
quality assurance automation engineer,Git,7,12.5
quality assurance automation engineer,CI/CD,7,12.5
quality assurance automation engineer,Python,7,12.5
quality assurance automation engineer,.NET,6,10.7
quality assurance automation engineer,Linux,5,8.9
quality assurance automation engineer,DevOps,5,8.9
quality assurance automation engineer,Jenkins,5,8.9
quality assurance automation engineer,AWS,4,7.1
quality assurance automation engineer,Windows,4,7.1
quality assurance automation engineer,Docker,3,5.4
quality assurance engineer,SQL,22,11.3
quality assurance engineer,DevOps,22,11.3
quality assurance engineer,Azure,17,8.8
quality assurance engineer,Java,15,7.7
quality assurance engineer,Jira,14,7.2
quality assurance engineer,Python,12,6.2
quality assurance engineer,Risk Management,10,5.2
quality assurance engineer,CI/CD,10,5.2
quality assurance engineer,Data Analysis,8,4.1
quality assurance engineer,Git,7,3.6
quality assurance engineer,JavaScript,7,3.6
quality assurance engineer,.NET,6,3.1
quality assurance engineer,AWS,5,2.6
quality assurance engineer,Unit Testing,5,2.6
quality assurance engineer,ETL,5,2.6
react developer,React,31,91.2
react developer,JavaScript,20,58.8
react developer,CSS,16,47.1
react developer,HTML,13,38.2
react developer,Git,5,14.7
react developer,TypeScript,5,14.7
react developer,JSON,5,14.7
react developer,Node.js,4,11.8
react developer,Java,4,11.8
react developer,DevOps,4,11.8
react developer,AWS,3,8.8
react developer,CI/CD,3,8.8
react developer,GraphQL,3,8.8
react developer,Python,3,8.8
react developer,Jenkins,3,8.8
research data analyst,Data Analysis,16,44.4
research data analyst,Python,5,13.9
research data analyst,SAS,5,13.9
research data analyst,Statistical Analysis,5,13.9
research data analyst,Big Data,4,11.1
research data analyst,Machine Learning,4,11.1
research data analyst,Excel,3,8.3
research data analyst,Data Visualization,3,8.3
research data analyst,C++,3,8.3
research data analyst,Deep Learning,3,8.3
research data analyst,SQL,2,5.6
research data analyst,Linear,2,5.6
research data analyst,Workday,2,5.6
research data analyst,Power BI,1,2.8
research data analyst,Tableau,1,2.8
research scientist,Machine Learning,45,12.5
research scientist,Data Analysis,38,10.6
research scientist,Python,33,9.2
research scientist,C++,19,5.3
research scientist,Deep Learning,18,5.0
research scientist,Workday,12,3.3
research scientist,Statistical Analysis,9,2.5
research scientist,MATLAB,7,1.9
research scientist,Linux,7,1.9
research scientist,PyTorch,6,1.7
research scientist,SQL,6,1.7
research scientist,TensorFlow,6,1.7
research scientist,SAS,6,1.7
research scientist,Linear,5,1.4
research scientist,Excel,5,1.4
research scientist/engineer,Machine Learning,2,10.0
research scientist/engineer,Deep Learning,1,5.0
research scientist/engineer,HTML,1,5.0
research scientist/engineer,Excel,1,5.0
research scientist/engineer,Cybersecurity,1,5.0
retail frontend supervisor,Spring,15,3.3
robotics software engineer,C++,7,35.0
robotics software engineer,Python,5,25.0
robotics software engineer,Data Analysis,2,10.0
robotics software engineer,JavaScript,2,10.0
